"","","","","","html-keyboard-response","14","140653","0.0-4.0-0.5","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","15","142953","0.0-4.0-1.5","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","2296","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>9名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF5.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","16","143960","0.0-4.0-0.6","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","17","147169","0.0-4.0-1.6","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","3206","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>8名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCM8.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","18","148172","0.0-4.0-0.7","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","19","150609","0.0-4.0-1.7","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","2433","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>1名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/11.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","20","151611","0.0-4.0-0.8","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","21","153721","0.0-4.0-1.8","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","2107","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>2名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/15.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","22","154725","0.0-4.0-0.9","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","23","156769","0.0-4.0-1.9","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","2041","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>10名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/5.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","24","157773","0.0-4.0-0.10","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","25","159865","0.0-4.0-1.10","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","2090","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>3名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF5.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","26","160868","0.0-4.0-0.11","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","27","163801","0.0-4.0-1.11","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","2930","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>9名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/10.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","28","164805","0.0-4.0-0.12","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","29","166337","0.0-4.0-1.12","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","1529","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>10名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF8.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","30","167340","0.0-4.0-0.13","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","31","168881","0.0-4.0-1.13","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","1538","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>7名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/16.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","32","169884","0.0-4.0-0.14","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","33","170865","0.0-4.0-1.14","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","978","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>3名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/10.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","34","171869","0.0-4.0-0.15","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","35","172945","0.0-4.0-1.15","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","1073","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>2名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/8.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","36","173949","0.0-4.0-0.16","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","37","175025","0.0-4.0-1.16","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","1073","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>4名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/3.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","38","176030","0.0-4.0-0.17","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","39","178465","0.0-4.0-1.17","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","2432","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>1名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF3.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","40","179470","0.0-4.0-0.18","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","41","185113","0.0-4.0-1.18","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","5640","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>8名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCM6.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","42","186117","0.0-4.0-0.19","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","43","187561","0.0-4.0-1.19","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","1440","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>7名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCM5.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","44","188566","0.0-4.0-0.20","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","45","189417","0.0-4.0-1.20","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","848","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>7名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCM1.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","46","190421","0.0-4.0-0.21","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","47","193513","0.0-4.0-1.21","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","3088","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>9名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF4.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
"","","","","","html-keyboard-response","48","194518","0.0-4.0-0.22","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","49","195505","0.0-4.0-1.22","37","1","2022-10-07 06:03:38","d60b49b5908c80e163b920d72b52d584","122.236.179.73","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36","WebKit","Chrome","86.0.4240.198","Windows","5.1","983","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>5名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCM8.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","1",""
