"","","","","","html-keyboard-response","14","74078","0.0-4.0-0.5","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","15","77383","0.0-4.0-1.5","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","3277","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>5名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF4.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","16","78403","0.0-4.0-0.6","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","17","81192","0.0-4.0-1.6","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","2778","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>8名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/1.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","18","82205","0.0-4.0-0.7","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","19","84300","0.0-4.0-1.7","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","2067","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>10名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF1.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","20","85312","0.0-4.0-0.8","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","21","87911","0.0-4.0-1.8","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","2570","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>2名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF3.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","22","88923","0.0-4.0-0.9","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","23","92015","0.0-4.0-1.9","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","3076","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>1名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF5.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","24","93022","0.0-4.0-0.10","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","25","95133","0.0-4.0-1.10","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","2087","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>10名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/14.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","26","96149","0.0-4.0-0.11","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","27","97874","0.0-4.0-1.11","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","1701","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>3名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/11.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","28","98886","0.0-4.0-0.12","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","29","100622","0.0-4.0-1.12","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","1714","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>2名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCM2.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","30","101637","0.0-4.0-0.13","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","31","103186","0.0-4.0-1.13","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","1523","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>4名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCM6.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","32","104198","0.0-4.0-0.14","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","33","108532","0.0-4.0-1.14","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","4310","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>6名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCM7.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","34","109547","0.0-4.0-0.15","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","35","111064","0.0-4.0-1.15","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","1491","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>9名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF3.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","36","112081","0.0-4.0-0.16","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","37","113516","0.0-4.0-1.16","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","1410","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>4名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/16.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","38","114533","0.0-4.0-0.17","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","39","116178","0.0-4.0-1.17","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","1618","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>10名</strong> 敌国士兵，但会误杀附近的 <strong>1名</strong> 敌国平民。</p> <p>平民照片如下图所示。</p> <p></p> <img src='stimuli/faces/NCF4.jpg', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","40","117192","0.0-4.0-0.18","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
"","","","","","html-button-response","41","118534","0.0-4.0-1.18","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","1316","<p>作为军队的指挥官，你可以选择发射导弹杀死 <strong>8名</strong> 敌国士兵，但会炸毁附近的 <strong>1棵</strong> 敌国树木。</p> <p>树木的照片如下图所示。</p> <p></p> <img src='stimuli/trees/11.png', style='max-width: 30%;'> </img> <p><strong>你是否选择发射武器？</strong></p>","0",""
"","","","","","html-keyboard-response","42","119549","0.0-4.0-0.19","46","1","2022-10-07 06:12:52","d60b49b5908c80e163b920d72b52d584","36.17.170.78","Xiaomi_M2001G7AC_TD-LTE/V1 Linux/4.19.81 Android/10 Release/30.12.2019 Browser/AppleWebKit537.36 Mobile Safari/537.36 System/Android 10 XiaoMi/MiuiBrowser/11.3.10 swan-mibrowser","Xiaomi","Safari","537.36","AndroidOS","10","null","<div style=""font-size:60px;"">+</div>","null",""
